customer,quarter,purchase,order_quantity,crossbuy,ret_expense,ret_expense_sq
415,5,1,253.91,1,0,0
415,6,1,383.4,2,28.56,815.67
415,7,1,250.98,2,0,0
415,8,1,264.82,2,4.65,21.62
415,9,1,205.62,1,0,0
415,10,1,355.49,2,21.43,459.24
415,11,1,279.74,2,18.48,341.51
415,12,1,193.29,2,0,0
416,1,1,76.05,1,31.38,984.7
416,2,1,187.66,2,0,0
416,3,1,245.44,1,0,0
416,4,0,0,0,13.34,177.96
416,5,0,0,0,0,0
416,6,0,0,0,0,0
416,7,0,0,0,47.93,2297.28
416,8,0,0,0,0,0
416,9,0,0,0,0,0
416,10,0,0,0,0,0
416,11,0,0,0,0,0
416,12,0,0,0,0,0
417,1,1,226.62,1,39.21,1537.42
417,2,1,324.39,2,40.52,1641.87
417,3,1,451.45,4,19.25,370.56
417,4,1,318.73,1,27.89,777.85
417,5,1,179.39,1,51.83,2686.35
417,6,1,201.41,1,0,0
417,7,1,171.09,1,0,0
417,8,1,227.41,1,4.61,21.25
417,9,1,222.24,1,0,0
417,10,1,202.96,1,27.31,745.84
417,11,0,0,0,0,0
417,12,0,0,0,13.43,180.36
418,1,1,151.74,1,0,0
418,2,0,0,0,0,0
418,3,0,0,0,0,0
418,4,0,0,0,37.84,1431.87
418,5,0,0,0,0,0
418,6,0,0,0,0,0
418,7,0,0,0,0,0
418,8,0,0,0,0,0
418,9,0,0,0,33.6,1128.96
418,10,0,0,0,53.53,2865.46
418,11,0,0,0,0,0
418,12,0,0,0,20.88,435.97
419,1,1,296.2,2,49.38,2438.38
419,2,1,176.73,5,0,0
419,3,0,0,0,0,0
419,4,0,0,0,34,1156
419,5,0,0,0,0,0
419,6,0,0,0,0,0
419,7,0,0,0,0,0
419,8,0,0,0,0,0
419,9,0,0,0,0,0
419,10,0,0,0,7.39,54.61
419,11,0,0,0,4.8,23.04
419,12,0,0,0,31.5,992.25
420,1,1,193.13,1,0,0
420,2,0,0,0,0,0
420,3,0,0,0,38.67,1495.37
420,4,0,0,0,0,0
420,5,0,0,0,0,0
420,6,0,0,0,0,0
420,7,0,0,0,8.13,66.1
420,8,0,0,0,27.19,739.3
420,9,0,0,0,43.94,1930.72
420,10,0,0,0,0,0
420,11,0,0,0,0,0
420,12,0,0,0,0,0
421,1,1,319.5,2,0,0
421,2,1,258.94,5,6.96,48.44
421,3,0,0,0,44.4,1971.36
421,4,0,0,0,0,0
421,5,0,0,0,33.52,1123.59
421,6,0,0,0,0,0
421,7,0,0,0,0,0
421,8,0,0,0,0,0
421,9,0,0,0,0,0
421,10,0,0,0,48.04,2307.84
421,11,0,0,0,0,0
421,12,0,0,0,0,0
422,1,1,136.97,1,0,0
422,2,1,173.96,1,0,0
422,3,1,301.55,1,0,0
422,4,1,364.5,5,0,0
422,5,1,294.91,1,0,0
422,6,1,243.3,1,47.05,2213.7
422,7,0,0,0,0,0
422,8,0,0,0,0,0
422,9,0,0,0,0,0
422,10,0,0,0,0,0
422,11,0,0,0,0,0
422,12,0,0,0,0,0
423,1,1,144.49,1,46.93,2202.42
423,2,1,214.35,2,14.58,212.58
423,3,1,337.49,2,10.54,111.09
423,4,1,426.2,1,0,0
423,5,1,283.71,5,0,0
423,6,1,228.31,1,0,0
423,7,1,225.01,1,0,0
423,8,0,0,0,0,0
423,9,1,128.17,1,14.2,201.64
423,10,1,190.05,1,22.91,524.87
423,11,1,194.03,1,0,0
423,12,1,179.16,1,22.99,528.54
424,1,1,198.05,1,8.75,76.56
424,2,1,264.01,2,45.55,2074.8
424,3,1,277.71,5,0,0
424,4,1,263.26,1,0,0
424,5,1,211.52,1,0,0
424,6,1,227.36,2,0,0
424,7,1,223.28,1,8.46,71.57
424,8,0,0,0,53.63,2876.18
424,9,0,0,0,0,0
424,10,0,0,0,0,0
424,11,1,100.88,1,17.57,308.7
424,12,0,0,0,0,0
425,1,1,128.21,1,0,0
425,2,1,123.9,1,0,0
425,3,0,0,0,0,0
425,4,0,0,0,0,0
425,5,0,0,0,0,0
425,6,0,0,0,39.41,1553.15
425,7,0,0,0,11.41,130.19
425,8,1,91.31,1,0,0
425,9,1,133.41,1,0,0
425,10,0,0,0,0,0
425,11,0,0,0,0,0
425,12,0,0,0,0,0
426,1,1,197.35,1,23.07,532.22
426,2,1,263.68,1,0,0
426,3,0,0,0,0,0
426,4,0,0,0,0,0
426,5,0,0,0,17.57,308.7
426,6,0,0,0,0,0
426,7,0,0,0,0,0
426,8,0,0,0,13.73,188.51
426,9,0,0,0,0,0
426,10,0,0,0,37.41,1399.51
426,11,0,0,0,0,0
426,12,0,0,0,0,0
427,1,1,272.49,1,0,0
427,2,1,227.53,1,25.99,675.48
427,3,1,152.42,1,53.31,2841.96
427,4,1,167.45,1,0,0
427,5,0,0,0,42.97,1846.42
427,6,0,0,0,54.32,2950.66
427,7,0,0,0,22.22,493.73
427,8,0,0,0,43.61,1901.83
427,9,1,91.91,1,38.2,1459.24
427,10,0,0,0,0,0
427,11,0,0,0,54.16,2933.31
427,12,0,0,0,0,0
428,1,1,215.95,1,0,0
428,2,1,151.26,1,40.53,1642.68
428,3,1,153.61,1,6.08,36.97
428,4,1,142.54,1,44.42,1973.14
428,5,1,199.24,1,54.95,3019.5
428,6,0,0,0,0,0
428,7,0,0,0,0,0
428,8,0,0,0,0,0
428,9,0,0,0,0,0
428,10,0,0,0,41.1,1689.21
428,11,0,0,0,0,0
428,12,0,0,0,0,0
429,1,1,172.81,1,13.04,170.04
429,2,1,188.43,1,0,0
429,3,1,225.71,2,0,0
429,4,1,226.74,2,22.22,493.73
429,5,0,0,0,0,0
429,6,0,0,0,0,0
429,7,0,0,0,41.6,1730.56
429,8,0,0,0,50.13,2513.02
429,9,0,0,0,0,0
429,10,0,0,0,0,0
429,11,0,0,0,48.98,2399.04
429,12,0,0,0,0,0
430,1,1,212.88,4,0,0
430,2,1,208.99,4,0,0
430,3,0,0,0,48.12,2315.53
430,4,0,0,0,0,0
430,5,0,0,0,0,0
430,6,0,0,0,0,0
430,7,0,0,0,0,0
430,8,0,0,0,12.66,160.28
430,9,0,0,0,0,0
430,10,0,0,0,47.75,2280.06
430,11,0,0,0,0,0
430,12,0,0,0,42.42,1799.46
431,1,1,203.27,1,0,0
431,2,1,187.05,1,0,0
431,3,1,222.57,2,20.13,405.22
431,4,0,0,0,0,0
431,5,0,0,0,0,0
431,6,0,0,0,0,0
431,7,0,0,0,0,0
431,8,0,0,0,51.13,2614.28
431,9,1,131.07,1,22.11,488.85
431,10,1,132.11,1,37.74,1424.31
431,11,1,220.34,1,0,0
431,12,1,256,1,0,0
432,1,1,130.19,1,0,0
432,2,1,221,2,0,0
432,3,1,232.27,1,0,0
432,4,0,0,0,0,0
432,5,0,0,0,0,0
432,6,0,0,0,0,0
432,7,0,0,0,0,0
432,8,0,0,0,10.78,116.21
432,9,0,0,0,0,0
432,10,0,0,0,30.95,957.9
432,11,0,0,0,0,0
432,12,0,0,0,46.8,2190.24
433,1,1,261.66,1,0,0
433,2,0,0,0,0,0
433,3,0,0,0,25.9,670.81
433,4,0,0,0,0,0
433,5,0,0,0,0,0
433,6,0,0,0,0,0
433,7,1,134.64,1,23.53,553.66
433,8,0,0,0,0,0
433,9,0,0,0,0,0
433,10,0,0,0,37.13,1378.64
433,11,0,0,0,44.5,1980.25
433,12,0,0,0,0,0
434,1,1,194.4,4,0,0
434,2,1,200.7,2,0,0
434,3,0,0,0,0,0
434,4,0,0,0,32.68,1067.98
434,5,0,0,0,0,0
434,6,0,0,0,0,0
434,7,0,0,0,0,0
434,8,0,0,0,0,0
434,9,0,0,0,44.15,1949.22
434,10,0,0,0,13.26,175.83
434,11,0,0,0,0,0
434,12,0,0,0,0,0
435,1,1,224.95,1,40.18,1614.43
435,2,1,286.72,4,28.64,820.25
435,3,1,311.24,2,0,0
435,4,1,283.43,2,9.42,88.74
435,5,1,450.13,4,0,0
435,6,1,573.33,2,0,0
435,7,1,708.75,2,0,0
435,8,1,396.66,3,37.43,1401
435,9,1,429.33,2,9.79,95.84
435,10,1,418.91,5,33.36,1112.89
435,11,1,289.21,3,36.55,1335.9
435,12,1,394.59,2,0,0
436,1,1,255.8,4,0,0
436,2,1,190.39,3,0,0
436,3,1,335.47,3,10.92,119.25
436,4,1,288,2,0,0
436,5,1,266.92,2,0,0
436,6,1,333.34,4,52.51,2757.3
436,7,1,455.68,2,37.07,1374.18
436,8,1,352.68,2,0,0
436,9,1,292.21,3,44.63,1991.84
436,10,1,269.13,4,0,0
436,11,1,250.96,2,0,0
436,12,1,280.28,2,6.09,37.09
437,1,1,180.6,1,18.52,342.99
437,2,1,165.63,1,0,0
437,3,1,184.78,1,0,0
437,4,1,283.57,1,22.57,509.4
437,5,1,225.02,1,32.85,1079.12
437,6,1,161.4,1,0,0
437,7,1,157.04,1,0,0
437,8,1,150.14,1,0,0
437,9,1,178.92,1,0,0
437,10,1,143.15,1,0,0
437,11,1,162.2,1,18.24,332.7
437,12,0,0,0,46.58,2169.7
438,1,1,144.5,1,0,0
438,2,1,150.4,1,17.91,320.77
438,3,1,190.77,1,4.27,18.23
438,4,1,233.34,1,0,0
438,5,1,256.06,2,0,0
438,6,1,182.97,1,22.59,510.31
438,7,1,205.24,1,6.06,36.72
438,8,1,263.94,1,0,0
438,9,0,0,0,0,0
438,10,0,0,0,0,0
438,11,0,0,0,39.6,1568.16
438,12,0,0,0,0,0
439,1,1,291.44,1,0,0
439,2,1,227.54,1,0,0
439,3,1,188.69,1,12.96,167.96
439,4,1,265.58,1,22.53,507.6
439,5,1,176.89,1,0,0
439,6,1,186.9,1,0,0
439,7,1,306.17,1,0,0
439,8,1,430.9,3,10.01,100.2
439,9,1,263.47,1,31.84,1013.79
439,10,1,182.3,1,0,0
439,11,1,302.9,4,0,0
439,12,1,264.18,1,0,0
440,1,1,85.81,1,40.38,1630.54
440,2,1,174.76,1,0,0
440,3,0,0,0,42.68,1821.58
440,4,0,0,0,0,0
440,5,0,0,0,25.88,669.77
440,6,0,0,0,0,0
440,7,0,0,0,36.33,1319.87
440,8,0,0,0,46.91,2200.55
440,9,0,0,0,28.78,828.29
440,10,0,0,0,0,0
440,11,0,0,0,0,0
440,12,0,0,0,0,0
441,1,1,176.03,1,0,0
441,2,1,169.97,1,35.92,1290.25
441,3,1,188.78,1,0,0
441,4,0,0,0,8.54,72.93
441,5,0,0,0,0,0
441,6,0,0,0,0,0
441,7,0,0,0,0,0
441,8,0,0,0,51.78,2681.17
441,9,0,0,0,0,0
441,10,0,0,0,16.64,276.89
441,11,0,0,0,0,0
441,12,0,0,0,0,0
442,1,1,282.81,1,0,0
442,2,1,391.84,4,25.6,655.36
442,3,1,302.74,1,10.43,108.78
442,4,1,214.14,3,0,0
442,5,1,169.65,1,27.18,738.75
442,6,1,260.95,5,25.39,644.65
442,7,1,211.26,1,33.54,1124.93
442,8,1,161.57,1,59.49,3539.06
442,9,0,0,0,0,0
442,10,0,0,0,48.72,2373.64
442,11,0,0,0,48.69,2370.72
442,12,0,0,0,44.89,2015.11
443,1,1,269.61,1,4.59,21.07
443,2,1,164.59,1,12.37,153.02
443,3,0,0,0,0,0
443,4,0,0,0,10.1,102.01
443,5,0,0,0,0,0
443,6,0,0,0,0,0
443,7,0,0,0,36.59,1338.83
443,8,0,0,0,0,0
443,9,0,0,0,0,0
443,10,0,0,0,18.3,334.89
443,11,0,0,0,0,0
443,12,0,0,0,0,0
444,1,1,145.53,1,0,0
444,2,0,0,0,51.68,2670.82
444,3,0,0,0,0,0
444,4,0,0,0,0,0
444,5,0,0,0,0,0
444,6,0,0,0,0,0
444,7,0,0,0,35.45,1256.7
444,8,0,0,0,0,0
444,9,0,0,0,0,0
444,10,0,0,0,0,0
444,11,0,0,0,0,0
444,12,0,0,0,34.98,1223.6
445,1,1,75.63,1,45.91,2107.73
445,2,0,0,0,0,0
445,3,0,0,0,0,0
445,4,0,0,0,10.79,116.42
445,5,0,0,0,0,0
445,6,0,0,0,0,0
445,7,0,0,0,14.09,198.53
445,8,0,0,0,46.89,2198.67
445,9,1,168.05,1,0,0
445,10,1,280.31,2,12.43,154.5
445,11,1,334.13,2,9.87,97.42
445,12,1,476.15,5,0,0
446,1,1,280.53,1,0,0
446,2,1,213.74,1,20.73,429.73
446,3,1,243.7,1,45.98,2114.16
446,4,0,0,0,34.25,1173.06
446,5,0,0,0,9.36,87.61
446,6,0,0,0,49,2401
446,7,0,0,0,52.01,2705.04
446,8,0,0,0,0,0
446,9,0,0,0,0,0
446,10,0,0,0,0,0
446,11,0,0,0,28.46,809.97
446,12,0,0,0,0,0
447,1,1,94.39,1,0,0
447,2,1,167.43,1,0,0
447,3,1,204.05,4,9.02,81.36
447,4,1,308.44,4,24.72,611.08
447,5,1,328,4,0,0
447,6,1,450.29,4,0,0
447,7,1,542.56,3,0,0
447,8,1,661.28,2,13.77,189.61
447,9,1,512.4,2,0,0
447,10,1,287.3,2,0,0
447,11,1,259.82,2,0,0
447,12,0,0,0,0,0
448,1,1,151.56,1,27.25,742.56
448,2,1,187.89,2,0,0
448,3,1,298.75,1,0,0
448,4,0,0,0,0,0
448,5,0,0,0,36.59,1338.83
448,6,0,0,0,0,0
448,7,0,0,0,44.95,2020.5
448,8,0,0,0,0,0
448,9,0,0,0,37.17,1381.61
448,10,0,0,0,0,0
448,11,0,0,0,51.91,2694.65
448,12,0,0,0,26.81,718.78
449,1,1,166.08,1,0,0
449,2,0,0,0,0,0
449,3,0,0,0,11.47,131.56
449,4,0,0,0,0,0
449,5,0,0,0,0,0
449,6,0,0,0,13.33,177.69
449,7,0,0,0,0,0
449,8,0,0,0,0,0
449,9,0,0,0,0,0
449,10,0,0,0,0,0
449,11,0,0,0,0,0
449,12,0,0,0,15.98,255.36
450,1,1,177.03,1,0,0
450,2,1,209.14,1,35.96,1293.12
450,3,1,307.52,2,24.79,614.54
450,4,1,437.45,5,0,0
450,5,1,303.01,2,18.82,354.19
450,6,1,403.34,2,0,0
450,7,1,255.18,1,0,0
450,8,1,234.41,3,0,0
450,9,1,219.96,3,0,0
450,10,1,212.19,1,0,0
450,11,1,328.6,3,0,0
450,12,1,277.37,4,17.36,301.37
451,1,1,232.8,1,0,0
451,2,1,200.58,4,0,0
451,3,1,177.48,1,48.26,2329.03
451,4,0,0,0,0,0
451,5,0,0,0,39.6,1568.16
451,6,0,0,0,0,0
451,7,1,138.66,1,21.62,467.42
451,8,1,176.08,1,43.6,1900.96
451,9,0,0,0,0,0
451,10,0,0,0,0,0
451,11,0,0,0,0,0
451,12,0,0,0,0,0
452,1,1,305.8,4,0,0
452,2,1,276.14,1,31.82,1012.51
452,3,1,262.96,2,44.25,1958.06
452,4,1,207.38,1,7.02,49.28
452,5,1,232.49,3,0,0
452,6,1,253.13,1,0,0
452,7,1,220.59,1,17.39,302.41
452,8,1,202.45,2,0,0
452,9,1,260.47,2,13.31,177.16
452,10,1,378.24,4,0,0
452,11,1,499.9,2,47.92,2296.33
452,12,1,441.3,3,28.87,833.48
453,1,1,307.37,3,0,0
453,2,1,349.79,1,0,0
453,3,1,183.37,1,0,0
453,4,1,113.73,1,0,0
453,5,1,161.41,1,0,0
453,6,1,181.99,1,22.91,524.87
453,7,1,72.07,1,42.17,1778.31
453,8,0,0,0,37.71,1422.04
453,9,0,0,0,24.41,595.85
453,10,0,0,0,0,0
453,11,0,0,0,17.57,308.7
453,12,0,0,0,0,0
454,1,1,168.16,1,0,0
454,2,1,171.03,5,22.96,527.16
454,3,1,240.56,2,16.23,263.41
454,4,1,221.66,2,48.75,2376.56
454,5,1,353.94,2,0,0
454,6,1,325.9,5,34.4,1183.36
454,7,1,266.75,3,13.64,186.05
454,8,1,283.03,3,13.19,173.98
454,9,1,388.4,4,0,0
454,10,1,287.05,2,49.36,2436.41
454,11,1,249.45,2,41.5,1722.25
454,12,1,377.86,2,0,0
455,1,1,219.38,1,0,0
455,2,1,264.07,1,0,0
455,3,1,292.08,2,0,0
455,4,1,405.65,3,37.13,1378.64
455,5,1,404.66,2,0,0
455,6,1,396.97,2,0,0
455,7,1,341.88,1,14.81,219.34
455,8,1,308.4,5,0,0
455,9,1,312.31,2,0,0
455,10,1,417.83,2,0,0
455,11,1,557.72,4,0,0
455,12,1,298.35,5,29.32,859.66
456,1,1,139.04,1,50.21,2521.04
456,2,1,170.97,1,0,0
456,3,1,308.12,3,19.63,385.34
456,4,1,213.29,1,0,0
456,5,0,0,0,45.77,2094.89
456,6,0,0,0,20.15,406.02
456,7,0,0,0,0,0
456,8,0,0,0,40.98,1679.36
456,9,0,0,0,43.41,1884.43
456,10,0,0,0,0,0
456,11,0,0,0,32.07,1028.48
456,12,0,0,0,0,0
457,1,1,190.94,2,18.3,334.89
457,2,1,238.78,2,29.25,855.56
457,3,0,0,0,29.29,857.9
457,4,0,0,0,0,0
457,5,0,0,0,49.24,2424.58
457,6,0,0,0,0,0
457,7,0,0,0,20.73,429.73
457,8,0,0,0,0,0
457,9,0,0,0,30.6,936.36
457,10,0,0,0,47.3,2237.29
457,11,1,121.88,1,0,0
457,12,1,190.57,1,0,0
458,1,1,115.46,1,42.21,1781.68
458,2,1,287.35,5,14.44,208.51
458,3,1,321.36,4,23.45,549.9
458,4,1,315.15,2,0,0
458,5,1,350.18,2,0,0
458,6,1,244.05,2,0,0
458,7,1,232.5,2,0,0
458,8,1,244.63,2,0,0
458,9,1,246.79,2,15.9,252.81
458,10,1,261.51,3,0,0
458,11,1,390.02,2,41.31,1706.52
458,12,1,341.18,3,0,0
459,1,1,199.35,1,8.56,73.27
459,2,0,0,0,53.37,2848.36
459,3,0,0,0,0,0
459,4,0,0,0,0,0
459,5,0,0,0,0,0
459,6,0,0,0,39.36,1549.21
459,7,0,0,0,0,0
459,8,0,0,0,0,0
459,9,0,0,0,1.25,1.56
459,10,0,0,0,0,0
459,11,0,0,0,23.43,548.96
459,12,0,0,0,0,0
460,1,1,173.63,2,0,0
460,2,0,0,0,44.35,1966.92
460,3,0,0,0,0,0
460,4,0,0,0,0,0
460,5,0,0,0,0,0
460,6,0,0,0,0,0
460,7,0,0,0,0,0
460,8,0,0,0,0,0
460,9,1,104.83,3,24.93,621.5
460,10,0,0,0,20.84,434.31
460,11,0,0,0,35.7,1274.49
460,12,0,0,0,0,0
461,1,1,161.15,1,0,0
461,2,1,194.22,2,0,0
461,3,1,291.49,3,0,0
461,4,1,221.98,3,15.84,250.91
461,5,1,231.78,2,0,0
461,6,1,278.54,2,0,0
461,7,1,241.77,4,51.08,2609.17
461,8,1,290.08,3,0,0
461,9,0,0,0,47.92,2296.33
461,10,0,0,0,0,0
461,11,0,0,0,9.32,86.86
461,12,0,0,0,25.66,658.44
462,1,1,310.11,1,3.96,15.68
462,2,1,170.15,1,0,0
462,3,1,227.04,1,12.63,159.52
462,4,1,163.18,1,0,0
462,5,0,0,0,0,0
462,6,0,0,0,0,0
462,7,0,0,0,0,0
462,8,0,0,0,7.5,56.25
462,9,0,0,0,7.99,63.84
462,10,1,93.32,1,23.36,545.69
462,11,1,204.22,1,36.03,1298.16
462,12,0,0,0,0,0
463,1,1,330.3,1,0,0
463,2,1,189.64,1,0,0
463,3,1,278.54,1,17.27,298.25
463,4,1,174.94,1,0,0
463,5,0,0,0,0,0
463,6,0,0,0,55.52,3082.47
463,7,1,79.55,1,13.14,172.66
463,8,0,0,0,0,0
463,9,0,0,0,0,0
463,10,0,0,0,0,0
463,11,0,0,0,12.21,149.08
463,12,0,0,0,0,0
464,1,1,138.02,1,8.04,64.64
464,2,0,0,0,0,0
464,3,0,0,0,0,0
464,4,0,0,0,0,0
464,5,0,0,0,0,0
464,6,0,0,0,28.95,838.1
464,7,0,0,0,0,0
464,8,0,0,0,0,0
464,9,0,0,0,0,0
464,10,0,0,0,24.41,595.85
464,11,0,0,0,0,0
464,12,0,0,0,0,0
465,1,1,132.7,1,0,0
465,2,1,172.54,1,0,0
465,3,0,0,0,16.68,278.22
465,4,0,0,0,0,0
465,5,0,0,0,15.17,230.13
465,6,0,0,0,38.99,1520.22
465,7,0,0,0,0,0
465,8,0,0,0,19,361
465,9,0,0,0,30.58,935.14
465,10,0,0,0,0,0
465,11,0,0,0,39.75,1580.06
465,12,0,0,0,20.54,421.89
466,1,1,206.61,1,0,0
466,2,1,268.3,1,0,0
466,3,1,233.3,1,25.98,674.96
466,4,1,368.31,1,0,0
466,5,1,341.29,3,26.03,677.56
466,6,1,329.69,1,0,0
466,7,1,263.16,5,0,0
466,8,1,386.34,4,31.49,991.62
466,9,1,320.04,1,0,0
466,10,1,295.52,4,29.14,849.14
466,11,1,266.78,1,0,0
466,12,1,295.11,1,26.92,724.69
467,1,1,195.83,1,0,0
467,2,1,184.57,1,0,0
467,3,1,168.88,1,0,0
467,4,0,0,0,0,0
467,5,0,0,0,0,0
467,6,0,0,0,0,0
467,7,0,0,0,47.66,2271.48
467,8,0,0,0,0,0
467,9,0,0,0,0,0
467,10,0,0,0,48.75,2376.56
467,11,1,140.81,1,22.39,501.31
467,12,1,202.82,1,0,0
468,1,1,234.93,1,0,0
468,2,1,215.37,1,0,0
468,3,1,236.81,1,0,0
468,4,1,225.08,1,0,0
468,5,1,290.73,2,0,0
468,6,1,378.08,2,0,0
468,7,0,0,0,0,0
468,8,0,0,0,30.25,915.06
468,9,0,0,0,13.05,170.3
468,10,0,0,0,0,0
468,11,0,0,0,17.41,303.11
468,12,0,0,0,7.88,62.09
469,1,1,261.65,1,0,0
469,2,1,389.41,3,0,0
469,3,1,307.55,3,49.84,2484.03
469,4,1,255.91,1,0,0
469,5,1,433.3,4,29.49,869.66
469,6,1,396.83,3,23.9,571.21
469,7,1,541.22,2,0,0
469,8,1,455.86,2,12.33,152.03
469,9,1,337.77,1,14.71,216.38
469,10,1,350.98,2,0,0
469,11,1,387.87,4,0,0
469,12,1,314.84,1,20.36,414.53
470,1,1,86.47,1,0,0
470,2,0,0,0,52.29,2734.24
470,3,1,71.6,1,9.99,99.8
470,4,0,0,0,35.41,1253.87
470,5,0,0,0,41.75,1743.06
470,6,0,0,0,33.69,1135.02
470,7,0,0,0,0,0
470,8,0,0,0,0,0
470,9,0,0,0,0,0
470,10,0,0,0,0,0
470,11,0,0,0,0,0
470,12,0,0,0,0,0
471,1,1,208.03,1,0,0
471,2,0,0,0,52.46,2752.05
471,3,0,0,0,0,0
471,4,0,0,0,0,0
471,5,0,0,0,0,0
471,6,0,0,0,30.74,944.95
471,7,0,0,0,41.64,1733.89
471,8,0,0,0,0,0
471,9,0,0,0,40.66,1653.24
471,10,0,0,0,0,0
471,11,0,0,0,0,0
471,12,0,0,0,53.08,2817.49
472,1,1,309.23,1,0,0
472,2,0,0,0,49.22,2422.61
472,3,0,0,0,23.28,541.96
472,4,0,0,0,0,0
472,5,0,0,0,0,0
472,6,0,0,0,0,0
472,7,0,0,0,30.36,921.73
472,8,0,0,0,0,0
472,9,0,0,0,27.36,748.57
472,10,0,0,0,30.83,950.49
472,11,0,0,0,24.69,609.6
472,12,0,0,0,33.55,1125.6
473,1,1,242.84,1,0,0
473,2,1,172.15,1,0,0
473,3,0,0,0,0,0
473,4,0,0,0,16.9,285.61
473,5,0,0,0,16.57,274.56
473,6,0,0,0,0,0
473,7,0,0,0,0,0
473,8,0,0,0,0,0
473,9,0,0,0,28.05,786.8
473,10,0,0,0,43.71,1910.56
473,11,0,0,0,0,0
473,12,0,0,0,57.39,3293.61
474,1,1,258.32,2,23.32,543.82
474,2,1,179.72,1,0,0
474,3,0,0,0,0,0
474,4,0,0,0,29.69,881.5
474,5,0,0,0,50.07,2507
474,6,0,0,0,0,0
474,7,0,0,0,0,0
474,8,0,0,0,54.52,2972.43
474,9,0,0,0,0,0
474,10,0,0,0,50.95,2595.9
474,11,0,0,0,0,0
474,12,0,0,0,47.56,2261.95
475,1,1,225.66,2,0,0
475,2,1,207.85,1,0,0
475,3,1,225.38,1,0,0
475,4,0,0,0,0,0
475,5,0,0,0,6.88,47.33
475,6,0,0,0,48.26,2329.03
475,7,0,0,0,0,0
475,8,0,0,0,0,0
475,9,0,0,0,0,0
475,10,0,0,0,0,0
475,11,0,0,0,40.14,1611.22
475,12,0,0,0,14.68,215.5
476,1,1,87.95,1,0,0
476,2,1,207.81,1,27.27,743.65
476,3,1,204.96,1,24.99,624.5
476,4,1,383.51,3,8.09,65.45
476,5,1,287.18,1,0,0
476,6,1,388.11,2,0,0
476,7,1,322.13,1,20.85,434.72
476,8,1,484,2,26.49,701.72
476,9,1,548.34,4,0,0
476,10,1,320.36,1,0,0
476,11,1,213.89,1,0,0
476,12,1,213.88,1,0,0
477,1,1,230.08,1,29.16,850.31
477,2,1,356.8,1,32.8,1075.84
477,3,1,482.57,2,21.75,473.06
477,4,1,341.22,1,0,0
477,5,1,334.91,1,23.43,548.96
477,6,1,472.41,2,10.66,113.64
477,7,1,376.01,2,0,0
477,8,1,243.73,1,0,0
477,9,1,254.12,3,13.62,185.5
477,10,1,268.44,1,52.02,2706.08
477,11,1,213.99,1,20.09,403.61
477,12,1,252.56,1,0,0
478,1,1,78.94,1,0,0
478,2,1,161.84,1,45.98,2114.16
478,3,1,175.45,1,0,0
478,4,1,254.94,1,0,0
478,5,1,396.67,2,28.25,798.06
478,6,1,262.73,1,24.51,600.74
478,7,0,0,0,0,0
478,8,0,0,0,52.55,2761.5
478,9,0,0,0,0,0
478,10,0,0,0,0,0
478,11,1,102.24,1,29.59,875.57
478,12,0,0,0,0,0
479,1,1,271.1,1,0,0
479,2,0,0,0,0,0
479,3,0,0,0,0,0
479,4,0,0,0,45.55,2074.8
479,5,0,0,0,36.14,1306.1
479,6,0,0,0,0,0
479,7,0,0,0,7.46,55.65
479,8,0,0,0,0,0
479,9,0,0,0,45.59,2078.45
479,10,0,0,0,0,0
479,11,0,0,0,21.31,454.12
479,12,1,102.64,1,12.02,144.48
480,1,1,149.9,1,0,0
480,2,0,0,0,0,0
480,3,0,0,0,44.37,1968.7
480,4,0,0,0,35.54,1263.09
480,5,0,0,0,40.98,1679.36
480,6,0,0,0,53.34,2845.16
480,7,0,0,0,55.16,3042.63
480,8,0,0,0,29.95,897
480,9,0,0,0,0,0
480,10,0,0,0,0,0
480,11,0,0,0,0,0
480,12,0,0,0,0,0
481,1,1,136.47,1,0,0
481,2,1,259.58,1,0,0
481,3,1,210.69,1,25.23,636.55
481,4,1,329.51,4,0,0
481,5,1,223.8,1,0,0
481,6,1,252.87,3,33.48,1120.91
481,7,1,225.02,1,0,0
481,8,0,0,0,0,0
481,9,0,0,0,36.87,1359.4
481,10,0,0,0,0,0
481,11,1,114.69,1,26.12,682.25
481,12,0,0,0,0,0
482,1,1,330.11,1,0,0
482,2,1,401.88,2,0,0
482,3,1,294.64,1,0,0
482,4,1,299.8,4,24.3,590.49
482,5,1,406.09,2,0,0
482,6,1,300.68,1,42.5,1806.25
482,7,1,281.03,2,9.46,89.49
482,8,1,185.31,1,0,0
482,9,0,0,0,0,0
482,10,0,0,0,0,0
482,11,0,0,0,0,0
482,12,0,0,0,18.14,329.06
483,1,1,98.39,1,0,0
483,2,0,0,0,50.51,2551.26
483,3,0,0,0,0,0
483,4,0,0,0,42.24,1784.22
483,5,0,0,0,0,0
483,6,0,0,0,44.44,1974.91
483,7,0,0,0,0,0
483,8,0,0,0,0,0
483,9,0,0,0,39.57,1565.78
483,10,0,0,0,0,0
483,11,0,0,0,48.95,2396.1
483,12,0,0,0,0,0
484,1,1,232.92,1,0,0
484,2,1,222.94,1,0,0
484,3,1,207.02,1,0,0
484,4,1,298.4,5,0,0
484,5,1,371.52,4,0,0
484,6,1,236.43,1,0,0
484,7,1,278.22,1,0,0
484,8,1,261.04,3,0,0
484,9,1,377.85,2,0,0
484,10,1,267.01,1,0,0
